PublishTime,ArticleTitle,ArticleAuthor,ArticleSubtitle,ArticleURL,ArticleKeywords,ArticleCategory
"February 11, 2019 at 07:00PM",The Myths of Voter ID,Ross Douthat,A new study confirms that the polarized debate over voter identification isn't that important. |,https://www.nytimes.com/2019/02/12/opinion/voter-id-study-republicans-democrats.html?partner=IFTTT,"Voter Registration and Requirements, Blacks",Opinion
"February 11, 2019 at 07:00PM",Why Chief Justice Roberts Just Protected Abortion Rights,Unknown Author,"By upholding abortion precedent, the usually conservative justice may also be seeking to uphold something else. |",https://www.nytimes.com/2019/02/12/podcasts/the-daily/john-roberts-supreme-court-abortion-louisiana.html?partner=IFTTT,"Abortion, Law and Legislation",Podcasts
"February 11, 2019 at 07:00PM",When the President and His Intelligence Chiefs Clash,David E. Sanger,The â€œWorldwide Threat Assessmentâ€ requires intelligence chiefs to explain publicly what worries them â€” made more difficult when a finding goes against a president's desired outcomes. |,https://www.nytimes.com/2019/02/12/reader-center/national-security-intelligence-chiefs.html?partner=IFTTT,"Classified Information and State Secrets, United States Politics and Government",Reader Center
"February 11, 2019 at 07:00PM","N.Y. Today: Brace Yourselves for Snow, Sleet and Freezing Rain",Tyler Pager And Azi Paybarah,"Sloppy, slushy weather may be an obstacle to your commute. |",https://www.nytimes.com/2019/02/12/nyregion/newyorktoday/ny-news-weather-cold-snow-sleet.html?partner=IFTTT,Snow and Snowstorms,New York
"February 11, 2019 at 07:00PM",No Texan Is a Match for Trump. Not Even Beto.,Richard Parker,"In the land of tall tales, this president knows how to win a fight. |",https://www.nytimes.com/2019/02/12/opinion/el-paso-trump-beto.html?partner=IFTTT,"Illegal Immigration, Border Barriers, Immigration and Emigration",Opinion
"February 11, 2019 at 07:00PM",DealBook Briefing: Congress Might Just Keep the Government Open,Unknown Author,Democratic and Republican negotiators said last night that they have an â€œagreement in principleâ€ on border security funding. |,https://www.nytimes.com/2019/02/12/business/dealbook/border-government-shutdown.html?partner=IFTTT,Shutdowns (Institutional),Business
"February 11, 2019 at 07:00PM",An Acrobat and a Dancer Walk Into a Circus (and Do Ballet in the Air),Gia Kourlas,"The director of â€œNon Solus,â€ which melds dance and acrobatics, talks about their different vocabularies and shared respect for the body. |",https://www.nytimes.com/2019/02/12/arts/dance/recirquel-company-budapest-bam-non-solus.html?partner=IFTTT,"Acrobats and Acrobatics, Circuses, Dancing",Arts
"February 11, 2019 at 07:00PM","Learning With: 'Beyond College Campuses and Public Scandals, a Racist Tradition Lingers'",Jeremy Engle,Controversy in the Virginia state government has opened a national debate on the meaning and legacy of blackface. |,https://www.nytimes.com/2019/02/12/learning/learning-with-beyond-college-campuses-and-public-scandals-a-racist-tradition-lingers.html?partner=IFTTT,,The Learning Network
"February 11, 2019 at 07:00PM",Spring Fashion: A Return to Form,Mert Alas And Marcus Piggott And Styled By Marie Chaix,"Voluminous in some places and cinched in others, the season's most dramatic silhouettes don't obscure the female shape so much as celebrate it. |",https://www.nytimes.com/2019/02/12/t-magazine/spring-fashion-shapes-volume.html?partner=IFTTT,"Fashion and Apparel, Models (Professional), Women and Girls",T Magazine
"February 11, 2019 at 07:00PM",Shape Shifters',Unknown Author,Video by Mert Alas and Marcus Piggott |,https://www.nytimes.com/video/embedded/t-magazine/100000006341905/shape-shifters.html?partner=IFTTT,"Fashion and Apparel, Models (Professional), Women and Girls",T Magazine
"February 11, 2019 at 07:00PM",What's Anti-Semitic?,David Leonhardt,"Criticisms of Israel? No, not necessarily. A congresswoman's tweets? Yes. |",https://www.nytimes.com/2019/02/12/opinion/ilhan-omar-antisemitism-israel.html?partner=IFTTT,"Discrimination, Jews and Judaism, United States Politics and Government",Opinion
"February 11, 2019 at 07:00PM","Catalan Leaders' Trial Starts, and Spain's Government Fights for Its Survival",Raphael Minder,"Twelve people face charges over their roles in the secession attempt of 2017, and Prime Minister Pedro SÃ¡nchez is scrambling to keep the issue from toppling his leadership. |",https://www.nytimes.com/2019/02/12/world/europe/catalonia-trial.html?partner=IFTTT,"Secession and Independence Movements, Politics and Government",World
"February 11, 2019 at 07:00PM","Weekly News Quiz for Students: Congressional Investigations, Virginia Turmoil, Jeff Bezos",Compiled By Michael Gonchar,How well did you follow the news this past week? How many of these 10 questions can you get right? |,https://www.nytimes.com/interactive/2019/02/12/learning/12Weekly-News-Quiz-for-Students.html?partner=IFTTT,,The Learning Network
"February 11, 2019 at 07:00PM","N.Y. Today: Brace Yourselves for Snow, Sleet and Freezing Rain",Tyler Pager And Azi Paybarah,"Sloppy, slushy weather may be an obstacle to your commute. |",https://www.nytimes.com/2019/02/12/nyregion/newyorktoday/weather-nyc-snow.html?partner=IFTTT,Snow and Snowstorms,New York
"February 11, 2019 at 07:00PM",BBC Camera Operator Is Attacked at Trump Rally,Iliana Magra,"A supporter of President Trump â€œviolently pushed and shovedâ€ a cameraman during the president's rally in El Paso on Monday, the broadcaster said. |",https://www.nytimes.com/2019/02/12/us/politics/trump-rally-bbc-cameraman.html?partner=IFTTT,"News and News Media, Politics and Government, Human Rights and Human Rights Violations",U.S.
"February 11, 2019 at 07:00PM","Trump Repeats False Claim About El Paso Crime, This Time in El Paso",Linda Qiu,"At a rally in Texas, President Trump insisted that crime had fallen in El Paso because of a border wall. The data and the city's Republican mayor disagree with him. |",https://www.nytimes.com/2019/02/12/us/politics/trump-rally-fact-check.html?partner=IFTTT,"Immigration Detention, Immigration and Emigration, Illegal Immigration",U.S.
"February 11, 2019 at 07:00PM","Women and People of Color Starred in Hit Movies in Record Numbers, Study Finds",Cara Buckley,Forty percent of the top films from 2018 starred or co-starred actresses. Women of color and those 45 and older also made strong gains. |,https://www.nytimes.com/2019/02/12/movies/actresses-actors-of-color-study.html?partner=IFTTT,"Movies, Women and Girls",Movies
"February 11, 2019 at 07:00PM",Recent Commercial Real Estate Transactions,Rosalie R. Radomsky,Recent commercial real estate transactions in New York. |,https://www.nytimes.com/2019/02/12/realestate/commercial/new-york-commercial-real-estate.html?partner=IFTTT,"Real Estate and Housing (Residential), Real Estate (Commercial), Renting and Leasing (Real Estate)",Real Estate
"February 11, 2019 at 07:00PM",California Today: What to Know About Gavin Newsom's State of the State,Jill Cowan,Tuesday: The governor will take on the president in his speech today; Kamala Harris's record as a prosecutor; and a tiny love story. |,https://www.nytimes.com/2019/02/12/us/california-today-gavin-newsom-state-of-the-state.html?partner=IFTTT,,U.S.
"February 11, 2019 at 07:00PM",Acting U.S. Defense Secretary Makes Surprise Visit to Iraq,Alissa J. Rubin,"Patrick Shanahan is expected to firm up plans for the transfer of troops to Iraq from Syria, a quest complicated by President Trump's suggestion the soldiers would be asked to monitor Iran. |",https://www.nytimes.com/2019/02/12/world/middleeast/patrick-shanahan-iraq-visit.html?partner=IFTTT,"United States Defense and Military Forces, United States International Relations, International Relations",World
"February 11, 2019 at 07:00PM","Two Lives in Art, and a Collection Tracing Their Trajectory",Hilarie M. Sheets,"A curator marries an artist and, with the couple's successes, their circle widens, and they acquire a broad variety of art. |",https://www.nytimes.com/2019/02/12/arts/design/show-us-your-wall-laura-hoptman-verne-dawson.html?partner=IFTTT,"Art, Design, Collectors and Collections",Arts
"February 11, 2019 at 07:00PM","Hey, What's That on the Runway? I've Never Seen that Before",Vanessa Friedman,"Proenza Schouler invents a garment, Helmut Lang returns (again) and the search for newness goes on. |",https://www.nytimes.com/2019/02/12/fashion/proenza-schouler-helmut-lang-fashion-review.html?partner=IFTTT,"Fashion and Apparel, your-feed-fashion, New York Fashion Week",Fashion
"February 11, 2019 at 07:00PM","Birds of a Feather May Stick Together, but This Bird's Foot Got Stuck in Amber",Nicholas St. Fleur,"Known as â€œUgly Footâ€ or â€œHobbit Foot,â€ researchers say the feathered specimen offers long-sought clues to the evolutionary path of birds. |",https://www.nytimes.com/2019/02/12/science/amber-bird-foot.html?partner=IFTTT,"Amber, Birds, Paleontology, Dinosaurs, your-feed-science",Science
"February 11, 2019 at 07:00PM","Install Curtains, Judge Suggests to Neighbors in Tate Modern Privacy Case",Alex Marshall,A court ruled against residents of four luxury apartments who had complained that a platform at the gallery let visitors look into their properties. |,https://www.nytimes.com/2019/02/12/arts/uk-tate-modern-privacy.html?partner=IFTTT,"Art, Privacy",Arts
"February 11, 2019 at 07:00PM","Westbrook, Magic and ... Jeff Ruland? The Triple-Double Through Time",Victor Mather,Many of the greatest practitioners of the triple-double recorded every one of theirs before the feat even had a name. |,https://www.nytimes.com/2019/02/12/sports/basketball/russell-westbrook-triple-double.html?partner=IFTTT,Basketball,Sports
"February 11, 2019 at 07:00PM",Five Key Takeaways From the Tentative Deal on Border Security,Michael Tackett,Congressional negotiators have come up with a tentative deal to avert a government shutdown. Here are some key takeaways. |,https://www.nytimes.com/2019/02/12/us/politics/government-shutdown-deal.html?partner=IFTTT,"United States Politics and Government, Shutdowns (Institutional)",U.S.
"February 11, 2019 at 07:00PM",Mark Kelly to Run for Senate in Arizona,Alexander Burns,"Mr. Kelly the former astronaut, who is married to Gabrielle Giffords, is challenging Republican Senator Martha McSally, who was appointed to the seat that had been left vacant by John McCain's death. |",https://www.nytimes.com/2019/02/12/us/politics/mark-kelly-senate-mccain.html?partner=IFTTT,,U.S.
"February 11, 2019 at 07:00PM",Women Sue Yale Over a Fraternity Culture They Say Enables Harassment,Anemona Hartocollis,"In a class-action lawsuit, three women claim Yale has fostered an environment where alcohol-fueled gatherings at fraternity houses dictate the undergraduate social scene. |",https://www.nytimes.com/2019/02/12/us/yale-fraternities.html?partner=IFTTT,Fraternities and Sororities,U.S.
"February 11, 2019 at 07:00PM",The Government Shutdown Made the I.R.S. Even More Frustrating to Deal With,Jim Tankersley And Patricia Cohen,"Fewer taxpayer calls are being answered and wait times are longer, a new report finds. |",https://www.nytimes.com/2019/02/12/your-money/irs-government-shutdown.html?partner=IFTTT,"Taxation, Tax Credits, Deductions and Exemptions, Federal Taxes (US), Tax Preparers and Preparation",Your Money
"February 11, 2019 at 07:00PM","Review: Yuja Wang, Trying Comedy, Shows How Funny Virtuosity Can Be",Joshua Barone,"In an evening of song, rap and piano-bench yoga, the star pianist swapped concertos for sketches with the musical comedy duo Igudesman & Joo. |",https://www.nytimes.com/2019/02/12/arts/music/review-yuja-wang-igudesman-joo-carnegie-hall.html?partner=IFTTT,Classical Music,Arts
"February 11, 2019 at 07:00PM",Ebony's Test Kitchen Is for Sale,Eve M. Kahn,A preservation group is seeking a home for the orange wall coverings and olive-green counters from the Chicago headquarters of Johnson Publishing. |,https://www.nytimes.com/2019/02/12/arts/design/ebony-test-kitchen-chicago.html?partner=IFTTT,"Art, Historic Buildings and Sites, Kitchens, Photography, Magazines, Architecture",Arts
"February 11, 2019 at 07:00PM","The 2019 Grammys Make Up for Last Year, Somewhat",Unknown Author,"After a terrible ceremony that minimized women and nonwhite artists, the Recording Academy tried something else: the opposite. |",https://www.nytimes.com/2019/02/12/arts/music/popcast-grammys.html?partner=IFTTT,"Grammy Awards, Pop and Rock Music, Rap and Hip-Hop",Arts
"February 11, 2019 at 07:00PM","Depression During and After Pregnancy Can Be Prevented, National Panel Says. Here's How.",Pam Belluck,"The task force of experts recommended at-risk women seek certain types of counseling, and it cited two specific programs that have been particularly effective. |",https://www.nytimes.com/2019/02/12/health/perinatal-depression-maternal-counseling.html?partner=IFTTT,"your-feed-science, Mental Health and Disorders, Depression (Mental), Women and Girls, Pregnancy and Childbirth",Health
"February 11, 2019 at 07:00PM",Celebrating the 500th Anniversary of Leonardo,Nora Walsh,The death of the Italian Renaissance master is being marked by exhibitions and tours in 2019. |,https://www.nytimes.com/2019/02/12/travel/leonardo-da-vinci-travel-tours-museums.html?partner=IFTTT,"Travel and Vacations, Art",Travel
"February 11, 2019 at 07:00PM","New York Fashion Week, in Pictures",Unknown Author,Another look at the fall 2019 collections. |,https://www.nytimes.com/2019/02/12/fashion/runway-womens/new-york-fashion-week-pictures.html?partner=IFTTT,New York Fashion Week,Fashion
